CLIENTNUM;Customer_Age;Gender;Marital_Status;Education_Level;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio
8345;44;F;Graduate;Single;Less than $40K;Blue;2658;1884;0.709
8346;46;F;Unknown;Single;Less than $40K;Blue;2424;2169;0.895
8347;44;F;Post-Graduate;Single;Less than $40K;Blue;2900;1987;0.685
8348;59;F;Post-Graduate;Single;Less than $40K;Blue;2759;2481;0.899
8349;46;F;Doctorate;Single;Less than $40K;Blue;1787;0;0
8350;55;F;College;Single;Less than $40K;Blue;3123;0;0
8351;33;F;Uneducated;Single;Less than $40K;Blue;1630;1008;0.618
8352;37;F;Uneducated;Single;Less than $40K;Blue;2586;835;0.323
8353;59;F;Unknown;Single;Less than $40K;Blue;2533;2076;0.82
8354;46;F;Post-Graduate;Single;Less than $40K;Blue;1836;0;0
8355;65;F;Unknown;Single;Less than $40K;Blue;2279;1789;0.785
8356;45;F;High School;Single;Less than $40K;Blue;2020;1103;0.546
8357;42;F;High School;Single;Less than $40K;Blue;1931;1297;0.672
8358;59;M;Graduate;Single;Less than $40K;Blue;3604;1483;0.411
8359;42;F;Graduate;Single;Less than $40K;Blue;3595;1904;0.53
8360;38;F;Graduate;Single;Less than $40K;Blue;2699;564;0.209
8361;40;F;Graduate;Single;Less than $40K;Blue;1538;0;0
8362;60;F;Unknown;Single;Less than $40K;Blue;2394;1427;0.596
8363;53;F;Unknown;Single;Less than $40K;Blue;1543;1041;0.675
8364;40;F;High School;Single;Less than $40K;Blue;2506;1362;0.543
8365;47;F;Doctorate;Single;Less than $40K;Blue;2437;0;0
8366;46;F;Graduate;Single;Less than $40K;Blue;3913;0;0
8367;55;F;Unknown;Single;Less than $40K;Blue;1886;1023;0.542
8368;41;F;Unknown;Single;Less than $40K;Blue;1438.3;834;0.58
8369;64;F;Graduate;Single;Less than $40K;Blue;1682;0;0
8370;54;F;Post-Graduate;Single;Less than $40K;Blue;1724;0;0
8371;49;F;Unknown;Single;Less than $40K;Blue;2555;1815;0.71
8372;49;F;Graduate;Single;Less than $40K;Blue;2608;2455;0.941
8373;57;F;High School;Single;Less than $40K;Blue;2454;1610;0.656
8374;49;F;Uneducated;Single;Less than $40K;Blue;2381;1603;0.673
8375;38;F;High School;Single;Less than $40K;Blue;1939;1484;0.765
8376;38;F;College;Single;Less than $40K;Blue;3119;2517;0.807
8377;42;F;Graduate;Single;Less than $40K;Blue;2803;0;0
8378;59;F;Unknown;Single;Less than $40K;Blue;7501;2517;0.336
8379;40;F;Unknown;Single;Less than $40K;Blue;2812;2029;0.722
8380;44;F;College;Single;Less than $40K;Blue;1951;0;0
8381;57;F;Uneducated;Single;Less than $40K;Blue;1614;0;0
8382;32;F;Post-Graduate;Single;Less than $40K;Blue;2352;2176;0.925
8383;58;F;College;Single;Less than $40K;Blue;2212;1902;0.86
8384;46;F;Unknown;Single;Less than $40K;Blue;1731;0;0
8385;44;F;College;Single;Less than $40K;Blue;1605;890;0.555
8386;39;F;Graduate;Single;Less than $40K;Blue;2669;2397;0.898
8387;47;F;Unknown;Single;Less than $40K;Blue;2402;628;0.261
8388;45;F;High School;Single;Less than $40K;Blue;1502;0;0
8389;55;F;Unknown;Single;Less than $40K;Blue;2426;1589;0.655
8390;60;F;College;Single;Less than $40K;Blue;1438.3;0;0
8391;39;F;Graduate;Single;Less than $40K;Blue;1568;995;0.635
8392;55;F;High School;Single;Less than $40K;Blue;2177;1472;0.676
8393;47;F;Doctorate;Single;Less than $40K;Blue;4254;1204;0.283
8394;54;F;Uneducated;Single;Less than $40K;Blue;3554;0;0
8395;44;F;College;Single;Less than $40K;Blue;2429;1687;0.695
8396;30;F;High School;Single;Less than $40K;Blue;1536;801;0.521
8397;51;F;Unknown;Single;Less than $40K;Blue;3124;2517;0.806
8398;44;F;Graduate;Single;Less than $40K;Blue;2240;1664;0.743
8399;45;F;Graduate;Single;Less than $40K;Blue;4210;0;0
8400;42;F;Graduate;Single;Less than $40K;Blue;2899;1952;0.673
8401;41;F;Unknown;Single;Less than $40K;Blue;2701;1839;0.681
8402;48;F;High School;Single;Less than $40K;Blue;1438.3;812;0.565
8403;39;F;High School;Single;Less than $40K;Blue;1862;726;0.39
8404;44;F;Unknown;Single;Less than $40K;Blue;2936;1297;0.442
8405;55;F;Doctorate;Single;Less than $40K;Blue;1912;0;0
8406;43;M;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8407;39;F;Graduate;Single;Less than $40K;Blue;2533;0;0
8408;38;F;Post-Graduate;Single;Less than $40K;Blue;2256;0;0
8409;52;F;High School;Single;Less than $40K;Blue;2705;1581;0.584
8410;48;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8411;52;F;Uneducated;Single;Less than $40K;Blue;1633;0;0
8412;45;F;Graduate;Single;Less than $40K;Blue;3562;2107;0.592
8413;36;M;Graduate;Single;Less than $40K;Blue;4225;2517;0.596
8414;40;F;High School;Single;Less than $40K;Blue;2395;1437;0.6
8415;50;F;Uneducated;Single;Less than $40K;Blue;2835;2292;0.808
8416;41;F;Graduate;Single;Less than $40K;Blue;1764;0;0
8417;49;F;High School;Single;Less than $40K;Gold;15569;1554;0.1
8418;53;F;College;Single;Less than $40K;Blue;2153;0;0
8419;46;F;Graduate;Single;Less than $40K;Blue;2799;2412;0.862
8420;46;F;High School;Single;Less than $40K;Blue;3322;2517;0.758
8421;28;F;Unknown;Single;Less than $40K;Blue;2387;0;0
8422;51;F;Uneducated;Single;Less than $40K;Blue;3747;2268;0.605
8423;62;F;Unknown;Single;Less than $40K;Blue;2582;1528;0.592
8424;43;F;High School;Single;Less than $40K;Blue;2313;1325;0.573
8425;43;F;Uneducated;Single;Less than $40K;Blue;1628;275;0.169
8426;56;F;Unknown;Single;Less than $40K;Blue;3033;0;0
8427;57;F;High School;Single;Less than $40K;Blue;2442;1699;0.696
8428;51;F;Graduate;Single;Less than $40K;Blue;2429;1250;0.515
8429;57;F;Graduate;Single;Less than $40K;Blue;3085;0;0
8430;61;F;Graduate;Single;Less than $40K;Blue;2207;2020;0.915
8431;50;F;Graduate;Single;Less than $40K;Blue;7596;1156;0.152
8432;50;F;High School;Single;Less than $40K;Blue;2670;1944;0.728
8433;42;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8434;58;F;Uneducated;Single;Less than $40K;Blue;3382;1446;0.428
8435;51;F;College;Single;Less than $40K;Blue;3264;2508;0.768
8436;49;F;Graduate;Single;Less than $40K;Blue;2188;1067;0.488
8437;43;F;Uneducated;Single;Less than $40K;Blue;2652;0;0
8438;60;F;High School;Single;Less than $40K;Blue;2481;1925;0.776
8439;56;F;Graduate;Single;Less than $40K;Blue;4255;0;0
8440;51;F;Graduate;Single;Less than $40K;Blue;4970;1591;0.32
8441;43;F;Unknown;Single;Less than $40K;Blue;2525;2217;0.878
8442;52;F;Graduate;Single;Less than $40K;Blue;3231;2215;0.686
8443;37;F;Unknown;Single;Less than $40K;Blue;3061;2517;0.822
8444;40;F;Unknown;Single;Less than $40K;Blue;1964;1811;0.922
8445;36;F;Graduate;Single;Less than $40K;Blue;2051;1154;0.563
8446;41;F;High School;Single;Less than $40K;Blue;1998;0;0
8447;41;F;Post-Graduate;Single;Less than $40K;Blue;2968;1873;0.631
8448;62;M;Graduate;Single;Less than $40K;Blue;5844;2013;0.344
8449;55;F;College;Single;Less than $40K;Blue;2114;546;0.258
8450;57;F;Graduate;Single;Less than $40K;Blue;1438.3;876;0.609
8451;38;F;Graduate;Single;Less than $40K;Blue;9874;1059;0.107
8452;64;M;Graduate;Single;Less than $40K;Blue;1873;468;0.25
8453;53;F;High School;Single;Less than $40K;Blue;2973;2517;0.847
8454;54;F;Graduate;Single;Less than $40K;Blue;2930;2266;0.773
8455;49;F;Post-Graduate;Single;Less than $40K;Blue;2214;915;0.413
8456;39;F;High School;Single;Less than $40K;Blue;2292;1839;0.802
8457;48;F;College;Single;Less than $40K;Blue;2865;1523;0.532
8458;55;F;Unknown;Single;Less than $40K;Blue;1741;0;0
8459;40;F;Uneducated;Single;Less than $40K;Blue;2040;1084;0.531
8460;47;F;Uneducated;Single;Less than $40K;Blue;2271;2154;0.948
8461;39;F;High School;Single;Less than $40K;Blue;1438.3;855;0.594
8462;58;F;Graduate;Single;Less than $40K;Blue;3008;2517;0.837
8463;55;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8464;37;F;Unknown;Single;Less than $40K;Blue;2286;0;0
8465;42;F;Graduate;Single;Less than $40K;Blue;2265;0;0
8466;38;F;High School;Single;Less than $40K;Blue;2420;676;0.279
8467;37;F;High School;Single;Less than $40K;Blue;2535;1352;0.533
8468;55;F;Graduate;Single;Less than $40K;Blue;2069;1028;0.497
8469;39;F;Graduate;Single;Less than $40K;Blue;3390;2222;0.655
8470;36;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8471;37;F;Uneducated;Single;Less than $40K;Blue;2353;1095;0.465
8472;52;F;Uneducated;Single;Less than $40K;Blue;1717;0;0
8473;54;F;College;Single;Less than $40K;Blue;2957;1408;0.476
8474;50;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8475;49;F;College;Single;Less than $40K;Blue;2018;1366;0.677
8476;56;F;High School;Single;Less than $40K;Blue;2423;268;0.111
8477;51;F;High School;Single;Less than $40K;Blue;3069;2517;0.82
8478;52;F;Unknown;Single;Less than $40K;Blue;1438.3;773;0.537
8479;54;F;College;Single;Less than $40K;Blue;3478;941;0.271
8480;42;F;Unknown;Single;Less than $40K;Blue;1446;621;0.429
8481;47;F;High School;Single;Less than $40K;Blue;1493;0;0
8482;54;F;College;Single;Less than $40K;Blue;4166;989;0.237
8483;45;F;Unknown;Single;Less than $40K;Blue;4975;1221;0.245
8484;54;F;Graduate;Single;Less than $40K;Blue;2043;1597;0.782
8485;54;F;College;Single;Less than $40K;Blue;2901;2517;0.868
8486;51;F;Graduate;Single;Less than $40K;Blue;2581;1722;0.667
8487;54;F;Doctorate;Single;Less than $40K;Blue;2708;0;0
8488;40;F;Unknown;Single;Less than $40K;Blue;2594;2159;0.832
8489;56;F;Unknown;Single;Less than $40K;Blue;1698;0;0
8490;34;F;Uneducated;Single;Less than $40K;Blue;2689;1618;0.602
8491;45;F;Unknown;Single;Less than $40K;Blue;2632;1480;0.562
8492;46;F;Unknown;Single;Less than $40K;Blue;2711;1793;0.661
8493;38;F;High School;Single;Less than $40K;Blue;1568;0;0
8494;43;F;Uneducated;Single;Less than $40K;Blue;1521;0;0
8495;39;F;Unknown;Single;Less than $40K;Blue;1781;935;0.525
8496;62;F;Unknown;Single;Less than $40K;Blue;5284;2517;0.476
8497;49;F;Uneducated;Single;Less than $40K;Blue;1768;0;0
8498;50;F;Uneducated;Single;Less than $40K;Blue;1780;893;0.502
8499;39;F;Graduate;Single;Less than $40K;Blue;1809;1181;0.653
8500;45;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8501;52;F;Graduate;Single;Less than $40K;Blue;2484;1495;0.602
8502;40;F;High School;Single;Less than $40K;Blue;2932;1664;0.568
8503;42;F;Unknown;Single;Less than $40K;Blue;2837;834;0.294
8504;48;F;Graduate;Single;Less than $40K;Blue;1449;0;0
8505;48;F;Graduate;Single;Less than $40K;Blue;1815;557;0.307
8506;40;F;Unknown;Single;Less than $40K;Blue;1768;1242;0.702
8507;43;F;College;Single;Less than $40K;Blue;2023;1331;0.658
8508;36;F;Uneducated;Single;Less than $40K;Blue;1937;733;0.378
8509;51;F;Doctorate;Single;Less than $40K;Blue;1438.3;908;0.631
8510;42;F;Doctorate;Single;Less than $40K;Blue;2725;2444;0.897
8511;54;F;Unknown;Single;Less than $40K;Blue;4170;641;0.154
8512;37;F;Unknown;Single;Less than $40K;Blue;2152;1682;0.782
8513;50;F;Graduate;Single;Less than $40K;Blue;3423;0;0
8514;47;F;Unknown;Single;Less than $40K;Blue;2915;2422;0.831
8515;37;F;High School;Single;Less than $40K;Blue;1653;0;0
8516;47;F;Uneducated;Single;Less than $40K;Blue;2723;1588;0.583
8517;43;F;Uneducated;Single;Less than $40K;Blue;1818;0;0
8518;53;M;Unknown;Single;Less than $40K;Blue;3844;2079;0.541
8519;37;F;Graduate;Single;Less than $40K;Blue;1784;577;0.323
8520;43;F;Graduate;Single;Less than $40K;Blue;8919;2231;0.25
8521;52;F;Uneducated;Single;Less than $40K;Blue;2164;0;0
8522;39;F;College;Single;Less than $40K;Blue;2144;1557;0.726
8523;48;F;Uneducated;Single;Less than $40K;Blue;1532;1183;0.772
8524;56;F;Uneducated;Single;Less than $40K;Blue;1883;400;0.212
8525;62;F;Graduate;Single;Less than $40K;Blue;2616;801;0.306
8526;53;F;Graduate;Single;Less than $40K;Blue;2375;1353;0.57
8527;44;F;High School;Single;Less than $40K;Blue;2709;1726;0.637
8528;50;F;Graduate;Single;Less than $40K;Blue;2165;1392;0.643
8529;54;F;Doctorate;Single;Less than $40K;Blue;3186;968;0.304
8530;42;F;Graduate;Single;Less than $40K;Blue;2053;0;0
8531;47;F;College;Single;Less than $40K;Blue;2500;1169;0.468
8532;35;F;College;Single;Less than $40K;Blue;3611;2517;0.697
8533;44;F;Graduate;Single;Less than $40K;Blue;4606;1556;0.338
8534;46;F;Graduate;Single;Less than $40K;Blue;1555;1366;0.878
8535;44;F;High School;Single;Less than $40K;Blue;5362;1984;0.37
8536;36;F;Uneducated;Single;Less than $40K;Blue;2784;2378;0.854
8537;50;F;Doctorate;Single;Less than $40K;Blue;2595;2353;0.907
8538;63;F;Unknown;Single;Less than $40K;Blue;4847;1856;0.383
8539;35;F;High School;Single;Less than $40K;Blue;2684;1658;0.618
8540;42;F;Unknown;Single;Less than $40K;Blue;6275;0;0
8541;40;F;Graduate;Single;Less than $40K;Blue;2206;1110;0.503
8542;40;F;Graduate;Single;Less than $40K;Blue;2558;0;0
8543;52;F;Uneducated;Single;Less than $40K;Blue;2300;1598;0.695
8544;40;F;College;Single;Less than $40K;Blue;5716;623;0.109
8545;49;F;Unknown;Single;Less than $40K;Blue;1635;1220;0.746
8546;56;F;College;Single;Less than $40K;Blue;2272;1350;0.594
8547;52;F;Graduate;Single;Less than $40K;Blue;2437;0;0
8548;42;F;High School;Single;Less than $40K;Blue;2563;1579;0.616
8549;55;F;College;Single;Less than $40K;Blue;1438.3;0;0
8550;31;F;High School;Single;Less than $40K;Blue;2239;1256;0.561
8551;43;F;Unknown;Single;Less than $40K;Blue;1438.3;0;0
8552;57;F;College;Single;Less than $40K;Blue;2894;0;0
8553;30;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8554;52;F;High School;Single;Less than $40K;Blue;1438.3;869;0.604
8555;26;F;Graduate;Single;Less than $40K;Blue;1486;0;0
8556;39;F;Graduate;Single;Less than $40K;Blue;2077;0;0
8557;49;F;Uneducated;Single;Less than $40K;Blue;1991;0;0
8558;41;F;High School;Single;Less than $40K;Blue;2787;2053;0.737
8559;50;F;Graduate;Single;Less than $40K;Blue;1848;501;0.271
8560;46;F;Graduate;Single;Less than $40K;Blue;2671;1713;0.641
8561;52;F;High School;Single;Less than $40K;Blue;1954;808;0.414
8562;40;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8563;34;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8564;40;F;High School;Single;Less than $40K;Blue;1826;944;0.517
8565;51;F;Graduate;Single;Less than $40K;Blue;2927;1499;0.512
8566;54;F;Doctorate;Single;Less than $40K;Blue;1764;0;0
8567;42;F;Graduate;Single;Less than $40K;Blue;2996;1992;0.665
8568;48;F;Unknown;Single;Less than $40K;Blue;3251;2517;0.774
8569;35;F;Unknown;Single;Less than $40K;Blue;2691;1935;0.719
8570;45;F;Graduate;Single;Less than $40K;Blue;2288;1249;0.546
8571;53;F;Unknown;Single;Less than $40K;Blue;2329;2290;0.983
8572;42;F;Uneducated;Single;Less than $40K;Blue;3241;0;0
8573;34;F;Uneducated;Single;Less than $40K;Blue;3234;971;0.3
8574;44;F;Uneducated;Single;Less than $40K;Blue;1438.3;541;0.376
8575;45;M;Graduate;Single;Less than $40K;Blue;1438.3;1060;0.737
8576;44;F;High School;Single;Less than $40K;Blue;2228;0;0
8577;42;F;Post-Graduate;Single;Less than $40K;Blue;3223;0;0
8578;53;F;Uneducated;Single;Less than $40K;Blue;1982;1276;0.644
8579;53;F;Graduate;Single;Less than $40K;Blue;1944;1140;0.586
8580;53;F;Uneducated;Single;Less than $40K;Blue;1953;1215;0.622
8581;43;F;High School;Single;Less than $40K;Blue;1438.3;0;0
8582;62;F;High School;Single;Less than $40K;Blue;3749;1980;0.528
8583;51;F;Unknown;Single;Less than $40K;Blue;1757;0;0
8584;56;F;Uneducated;Single;Less than $40K;Blue;3219;2114;0.657
8585;51;F;Graduate;Single;Less than $40K;Blue;2522;1898;0.753
8586;54;F;Graduate;Single;Less than $40K;Blue;2939;2152;0.732
8587;56;F;High School;Single;Less than $40K;Blue;3422;2517;0.736
8588;43;F;Uneducated;Single;Less than $40K;Blue;1855;907;0.489
8589;42;F;College;Single;Less than $40K;Blue;4150;2517;0.607
8590;52;F;High School;Single;Less than $40K;Blue;1795;0;0
8591;50;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8592;39;F;Graduate;Single;Less than $40K;Silver;10024;913;0.091
8593;38;F;Graduate;Single;Less than $40K;Blue;1461;0;0
8594;43;F;College;Single;Less than $40K;Blue;3342;2517;0.753
8595;63;M;Uneducated;Single;Less than $40K;Blue;6973;2517;0.361
8596;46;F;College;Single;Less than $40K;Blue;1438.3;0;0
8597;40;F;Uneducated;Single;Less than $40K;Blue;3021;0;0
8598;53;F;High School;Single;Less than $40K;Blue;1438.3;0;0
8599;45;F;High School;Single;Less than $40K;Blue;2976;2372;0.797
8600;55;M;Doctorate;Single;Less than $40K;Blue;3897;1247;0.32
8601;53;F;Graduate;Single;Less than $40K;Blue;1438.3;630;0.438
8602;47;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8603;42;F;Graduate;Single;Less than $40K;Blue;3659;0;0
8604;47;F;Post-Graduate;Single;Less than $40K;Blue;9430;0;0
8605;56;F;Unknown;Single;Less than $40K;Blue;1579;768;0.486
8606;55;F;Uneducated;Single;Less than $40K;Blue;4978;923;0.185
8607;48;F;Uneducated;Single;Less than $40K;Blue;1438.3;965;0.671
8608;33;F;Graduate;Single;Less than $40K;Blue;5141;1737;0.338
8609;33;F;Doctorate;Single;Less than $40K;Blue;1438.3;0;0
8610;44;F;College;Single;Less than $40K;Blue;1751;0;0
8611;52;F;Unknown;Single;Less than $40K;Blue;1438.3;787;0.547
8612;59;F;Post-Graduate;Single;Less than $40K;Blue;1438.3;0;0
8613;40;F;Graduate;Single;Less than $40K;Blue;2391;0;0
8614;63;F;Uneducated;Single;Less than $40K;Blue;7264;851;0.117
8615;50;F;Post-Graduate;Single;Less than $40K;Blue;1529;710;0.464
8616;34;F;Post-Graduate;Single;Less than $40K;Blue;2509;1897;0.756
8617;54;F;Unknown;Single;Less than $40K;Blue;1857;0;0
8618;52;F;Graduate;Single;Less than $40K;Blue;2904;2517;0.867
8619;46;F;Unknown;Single;Less than $40K;Blue;2665;2157;0.809
8620;29;F;Unknown;Single;Less than $40K;Blue;2763;1879;0.68
8621;35;F;Graduate;Single;Less than $40K;Blue;1649;0;0
8622;48;F;Graduate;Single;Less than $40K;Blue;2168;1323;0.61
8623;54;F;High School;Single;Less than $40K;Blue;1921;1334;0.694
8624;45;F;Graduate;Single;Less than $40K;Blue;3001;2055;0.685
8625;60;F;Unknown;Single;Less than $40K;Blue;2347;1488;0.634
8626;53;F;Unknown;Single;Less than $40K;Blue;2915;2041;0.7
8627;52;F;High School;Single;Less than $40K;Blue;4209;0;0
8628;49;F;Uneducated;Single;Less than $40K;Blue;1544;999;0.647
8629;52;F;Uneducated;Single;Less than $40K;Blue;1801;0;0
8630;27;F;High School;Single;Less than $40K;Blue;1438.3;0;0
8631;37;F;College;Single;Less than $40K;Blue;1438.3;0;0
8632;46;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8633;50;F;Graduate;Single;Less than $40K;Blue;2765;0;0
8634;46;F;College;Single;Less than $40K;Blue;2485;861;0.346
8635;50;F;College;Single;Less than $40K;Blue;2446;1763;0.721
8636;48;F;Graduate;Single;Less than $40K;Blue;2214;1025;0.463
8637;56;F;College;Single;Less than $40K;Blue;5254;0;0
8638;36;F;Post-Graduate;Single;Less than $40K;Blue;1821;1486;0.816
8639;44;F;High School;Single;Less than $40K;Blue;3024;0;0
8640;50;F;Unknown;Single;Less than $40K;Blue;1930;952;0.493
8641;54;F;High School;Single;Less than $40K;Blue;1517;556;0.367
8642;42;F;High School;Single;Less than $40K;Blue;2145;0;0
8643;42;F;Graduate;Single;Less than $40K;Blue;2344;1081;0.461
8644;38;F;Unknown;Single;Less than $40K;Blue;1946;1430;0.735
8645;55;F;Graduate;Single;Less than $40K;Blue;1745;1168;0.669
8646;55;F;Graduate;Single;Less than $40K;Blue;2638;1423;0.539
8647;52;F;Uneducated;Single;Less than $40K;Blue;3240;0;0
8648;53;F;Graduate;Single;Less than $40K;Blue;1438.3;1030;0.716
8649;49;F;Doctorate;Single;Less than $40K;Blue;2960;0;0
8650;58;F;Graduate;Single;Less than $40K;Blue;2127;0;0
8651;39;F;Unknown;Single;Less than $40K;Blue;4325;2418;0.559
8652;48;F;High School;Single;Less than $40K;Blue;2648;1539;0.581
8653;61;F;Graduate;Single;Less than $40K;Blue;2602;1441;0.554
8654;46;F;Graduate;Single;Less than $40K;Blue;2881;2450;0.85
8655;34;F;Graduate;Single;Less than $40K;Blue;1666;0;0
8656;51;F;Graduate;Single;Less than $40K;Blue;1483;0;0
8657;57;F;College;Single;Less than $40K;Blue;2063;953;0.462
8658;58;F;Unknown;Single;Less than $40K;Blue;3819;1882;0.493
8659;59;F;College;Single;Less than $40K;Blue;2645;1127;0.426
8660;56;F;Uneducated;Single;Less than $40K;Blue;3495;1427;0.408
8661;47;F;Graduate;Single;Less than $40K;Gold;15109;897;0.059
8662;59;M;High School;Single;Less than $40K;Blue;3790;1149;0.303
8663;41;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0
8664;57;F;High School;Single;Less than $40K;Blue;2347;1900;0.81
8665;56;F;Unknown;Single;Less than $40K;Blue;1632;0;0
8666;44;F;High School;Single;Less than $40K;Blue;2085;1528;0.733
8667;60;F;Unknown;Single;Less than $40K;Blue;4628;2327;0.503
8668;26;F;Graduate;Single;Less than $40K;Blue;3416;1109;0.325
8669;32;F;Unknown;Single;Less than $40K;Blue;4445;1080;0.243
8670;52;F;High School;Single;Less than $40K;Blue;5721;0;0
8671;48;F;High School;Single;Less than $40K;Blue;3520;2149;0.611
8672;45;F;Unknown;Single;Less than $40K;Blue;3883;847;0.218
8673;51;F;High School;Single;Less than $40K;Blue;3229;2517;0.779
8674;38;F;College;Single;Less than $40K;Blue;2569;1288;0.501
8675;50;F;High School;Single;Less than $40K;Blue;4517;2238;0.495
8676;46;F;Doctorate;Single;Less than $40K;Blue;2292;0;0
8677;52;F;Uneducated;Single;Less than $40K;Blue;2510;1928;0.768
8678;38;F;High School;Single;Less than $40K;Blue;2703;0;0
8679;51;F;Unknown;Single;Less than $40K;Blue;1588;1506;0.948
8680;51;F;High School;Single;Less than $40K;Blue;1759;1345;0.765
8681;48;F;College;Single;Less than $40K;Blue;1438.3;0;0
8682;57;F;High School;Single;Less than $40K;Blue;3029;2214;0.731
8683;44;F;Graduate;Single;Less than $40K;Blue;1791;0;0
8684;43;F;Graduate;Single;Less than $40K;Blue;1620;771;0.476
8685;58;F;College;Single;Less than $40K;Blue;1552;0;0
8686;59;F;Graduate;Single;Less than $40K;Blue;4257;2517;0.591
8687;45;F;Graduate;Single;Less than $40K;Blue;4977;1411;0.284
