CLIENTNUM;Customer_Age;Gender;Education_Level;Marital_Status;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio,;;;;;;;;;;
712654233;39;M;High School;Married;$80K - $120K;Blue;19150;1093;0.057,;;;;;;;;;;
719296383;38;M;High School;Single;$60K - $80K;Gold;34516;1494;0.043,;;;;;;;;;;
808279158;51;M;Graduate;Married;$80K - $120K;Blue;11765;1429;0.121,;;;;;;;;;;
780497958;41;M;High School;Divorced;$80K - $120K;Blue;16627;2118;0.127,;;;;;;;;;;
715519983;43;M;Post-Graduate;Married;$60K - $80K;Blue;13553;1448;0.107,;;;;;;;;;;
708568983;40;M;High School;Married;$60K - $80K;Blue;11476;2365;0.206,;;;;;;;;;;
823648983;58;M;Uneducated;Single;$80K - $120K;Blue;5182;1459;0.282,;;;;;;;;;;
789412458;44;M;Post-Graduate;Married;$60K - $80K;Blue;23026;2517;0.109,;;;;;;;;;;
716837508;48;M;Graduate;Married;$60K - $80K;Blue;18477;0;0,;;;;;;;;;;
711249858;49;M;Unknown;Married;$80K - $120K;Blue;29890;0;0,;;;;;;;;;;
712009083;48;M;Unknown;Unknown;$60K - $80K;Blue;8290;1030;0.124,;;;;;;;;;;
720522633;44;M;College;Married;$40K - $60K;Silver;16199;1533;0.095,;;;;;;;;;;
713071383;54;F;Unknown;Single;Unknown;Blue;3723;1728;0.464,;;;;;;;;;;
712938258;45;M;Graduate;Single;Less than $40K;Silver;12695;1613;0.127,;;;;;;;;;;
719071158;54;F;Graduate;Single;Unknown;Platinum;34516;0;0,;;;;;;;;;;
709046958;46;M;Unknown;Married;$60K - $80K;Silver;30379;2175;0.072,;;;;;;;;;;
708748833;37;F;Graduate;Single;$40K - $60K;Blue;9875;1239;0.125,;;;;;;;;;;
711364233;41;M;Unknown;Married;$60K - $80K;Platinum;34516;1559;0.045,;;;;;;;;;;
712645908;43;M;High School;Married;$60K - $80K;Blue;2600;2047;0.787,;;;;;;;;;;
708428958;39;M;Unknown;Single;$80K - $120K;Gold;34516;0;0,;;;;;;;;;;
719714658;61;M;Post-Graduate;Single;$60K - $80K;Blue;12218;0;0,;;;;;;;;;;
720874983;51;M;Uneducated;Married;$80K - $120K;Silver;34516;0;0,;;;;;;;;;;
719180958;48;F;Uneducated;Divorced;$40K - $60K;Silver;21754;0;0,;;;;;;;;;;
710360583;46;M;Uneducated;Single;$60K - $80K;Blue;8396;604;0.072,;;;;;;;;;;
823848183;39;F;Unknown;Single;Less than $40K;Platinum;15987;1494;0.093,;;;;;;;;;;
783121008;55;F;Graduate;Single;Less than $40K;Silver;12094;1870;0.155,;;;;;;;;;;
789529158;44;M;High School;Single;$60K - $80K;Blue;2946;743;0.252,;;;;;;;;;;
708500883;48;M;Uneducated;Single;$40K - $60K;Silver;17812;0;0,;;;;;;;;;;
811965558;46;F;College;Single;$40K - $60K;Blue;13743;0;0,;;;;;;;;;;
714383583;39;F;Unknown;Single;$40K - $60K;Gold;23981;1696;0.071,;;;;;;;;;;
809425533;45;F;Uneducated;Divorced;$40K - $60K;Silver;15785;1174;0.074,;;;;;;;;;;
716858433;43;F;Graduate;Single;Less than $40K;Blue;3015;0;0,;;;;;;;;;;
812534958;40;F;High School;Married;$40K - $60K;Silver;19000;1568;0.083,;;;;;;;;;;
714052158;49;M;High School;Married;$120K +;Blue;11714;949;0.081,;;;;;;;;;;
780200208;39;F;Unknown;Single;$40K - $60K;Blue;11135;1563;0.14,;;;;;;;;;;
711458583;47;M;College;Married;$60K - $80K;Silver;34516;1349;0.039,;;;;;;;;;;
826451433;42;M;Graduate;Single;$80K - $120K;Silver;34516;2273;0.066,;;;;;;;;;;
719740983;44;F;Unknown;Divorced;Less than $40K;Silver;13259;866;0.065,;;;;;;;;;;
709019283;47;M;College;Married;$80K - $120K;Blue;5660;2210;0.39,;;;;;;;;;;
710213508;63;M;High School;Single;$60K - $80K;Blue;23355;1061;0.045,;;;;;;;;;;
710814633;49;M;Uneducated;Married;$80K - $120K;Blue;20734;2517;0.121,;;;;;;;;;;
775267158;43;F;Graduate;Married;$40K - $60K;Blue;2476;1396;0.564,;;;;;;;;;;
712268808;55;M;Graduate;Single;$120K +;Silver;34516;2443;0.071,;;;;;;;;;;
720178158;46;F;High School;Unknown;Less than $40K;Blue;7552;0;0,;;;;;;;;;;
779805408;42;M;Unknown;Married;Less than $40K;Silver;14630;0;0,;;;;;;;;;;
710958933;43;M;Graduate;Single;$40K - $60K;Blue;6080;787;0.129,;;;;;;;;;;
720698883;51;M;High School;Single;$80K - $120K;Blue;28605;0;0,;;;;;;;;;;
780384483;49;M;Unknown;Unknown;$80K - $120K;Blue;2886;925;0.321,;;;;;;;;;;
714190983;51;F;Graduate;Single;Unknown;Platinum;34516;531;0.015,;;;;;;;;;;
713808633;31;F;Uneducated;Divorced;Less than $40K;Silver;10850;1873;0.173,;;;;;;;;;;
710295858;43;M;Graduate;Divorced;$80K - $120K;Blue;24244;1649;0.068,;;;;;;;;;;
713209308;59;M;Graduate;Single;$60K - $80K;Blue;17218;1829;0.106,;;;;;;;;;;
788709408;41;F;Unknown;Married;Unknown;Blue;14746;0;0,;;;;;;;;;;
717757608;53;M;College;Single;$120K +;Gold;34516;1051;0.03,;;;;;;;;;;
715300683;39;M;Uneducated;Single;$80K - $120K;Blue;34458;846;0.025,;;;;;;;;;;
711436983;57;M;Unknown;Single;$120K +;Silver;34516;2517;0.073,;;;;;;;;;;
789582483;60;M;High School;Divorced;$40K - $60K;Blue;9369;1813;0.194,;;;;;;;;;;
790168083;51;M;High School;Unknown;$80K - $120K;Blue;22741;2176;0.096,;;;;;;;;;;
742865883;46;F;Unknown;Single;$40K - $60K;Blue;9110;2517;0.276,;;;;;;;;;;
770848308;45;M;Graduate;Married;$60K - $80K;Platinum;34516;1308;0.038,;;;;;;;;;;
713486583;41;M;Graduate;Married;$60K - $80K;Blue;17277;2151;0.125,;;;;;;;;;;
708697983;56;M;High School;Unknown;$120K +;Blue;34516;2156;0.062,;;;;;;;;;;
823539558;39;F;Uneducated;Single;Unknown;Silver;33565;1627;0.048,;;;;;;;;;;
711339258;49;F;Graduate;Single;$40K - $60K;Silver;20176;2219;0.11,;;;;;;;;;;
781171908;45;M;Graduate;Single;$40K - $60K;Blue;3751;1869;0.498,;;;;;;;;;;
815582358;47;F;Unknown;Unknown;Less than $40K;Blue;2519;1584;0.629,;;;;;;;;;;
755212608;50;M;Unknown;Married;$40K - $60K;Blue;13067;0;0,;;;;;;;;;;
716486508;45;F;High School;Married;$40K - $60K;Blue;3399;0;0,;;;;;;;;;;
771674958;45;M;High School;Married;$40K - $60K;Blue;11529;1823;0.158,;;;;;;;;;;
787909158;40;F;Graduate;Divorced;Less than $40K;Blue;8694;1117;0.128,;;;;;;;;;;
717140733;52;F;Graduate;Single;Less than $40K;Blue;6616;831;0.126,;;;;;;;;;;
799468083;51;M;Graduate;Married;$40K - $60K;Blue;11467;1146;0.1,;;;;;;;;;;
718993533;44;M;Graduate;Unknown;$80K - $120K;Blue;15821;1334;0.084,;;;;;;;;;;
713870958;56;F;Uneducated;Single;Unknown;Platinum;34516;0;0,;;;;;;;;;;
709171308;30;M;High School;Married;$60K - $80K;Blue;15795;1742;0.11,;;;;;;;;;;
798553158;62;F;Graduate;Single;Less than $40K;Blue;3109;0;0,;;;;;;;;;;
720819858;47;F;Post-Graduate;Single;Less than $40K;Blue;8837;2517;0.285,;;;;;;;;;;
815078433;42;F;Unknown;Married;Less than $40K;Blue;6551;1718;0.262,;;;;;;;;;;
710924658;52;F;High School;Single;$40K - $60K;Blue;2540;1093;0.43,;;;;;;;;;;
709883883;46;F;Uneducated;Divorced;Unknown;Blue;8110;1549;0.191,;;;;;;;;;;
718650258;54;F;Graduate;Single;Unknown;Blue;6146;2210;0.36,;;;;;;;;;;
711613308;58;M;Unknown;Single;$60K - $80K;Blue;2236;710;0.318,;;;;;;;;;;
718558758;34;M;Unknown;Single;$80K - $120K;Blue;3711;1413;0.381,;;;;;;;;;;
718504233;43;F;Uneducated;Married;Less than $40K;Blue;2082;1794;0.862,;;;;;;;;;;
709108533;49;M;Graduate;Married;$80K - $120K;Blue;9959;2216;0.223,;;;;;;;;;;
713236458;55;M;Unknown;Single;$60K - $80K;Blue;18980;2517;0.133,;;;;;;;;;;
714352533;47;F;Graduate;Married;$40K - $60K;Silver;15472;865;0.056,;;;;;;;;;;
717353433;50;F;Unknown;Single;Unknown;Blue;21498;1542;0.072,;;;;;;;;;;
813804783;41;F;High School;Single;$40K - $60K;Blue;2667;0;0,;;;;;;;;;;
771062733;44;F;Graduate;Single;Less than $40K;Blue;4291;1285;0.299,;;;;;;;;;;
715649358;39;M;College;Married;$60K - $80K;Blue;3879;0;0,;;;;;;;;;;
713552958;43;M;Graduate;Unknown;$60K - $80K;Blue;12773;1637;0.128,;;;;;;;;;;
715209333;32;M;High School;Single;$60K - $80K;Blue;6224;1965;0.316,;;;;;;;;;;
769935783;40;M;Unknown;Single;$60K - $80K;Blue;9594;2517;0.262,;;;;;;;;;;
815613033;49;M;Unknown;Married;Less than $40K;Silver;12518;1722;0.138,;;;;;;;;;;
718732833;56;F;College;Single;Less than $40K;Blue;2783;1763;0.633,;;;;;;;;;;
816328308;60;F;Graduate;Married;Less than $40K;Blue;3773;0;0,;;;;;;;;;;
711814608;41;F;High School;Married;$40K - $60K;Silver;19281;1805;0.094,;;;;;;;;;;
803216433;43;F;Graduate;Married;Less than $40K;Silver;14806;2517;0.17,;;;;;;;;;;
710694033;32;M;Graduate;Divorced;$40K - $60K;Blue;7473;1253;0.168,;;;;;;;;;;
709257708;47;F;High School;Single;Less than $40K;Blue;3108;1978;0.636,;;;;;;;;;;
720174033;46;M;Graduate;Divorced;$80K - $120K;Blue;34516;975;0.028,;;;;;;;;;;
820666083;41;M;Graduate;Single;$120K +;Blue;27742;2517;0.091,;;;;;;;;;;
712044558;51;F;Uneducated;Single;Less than $40K;Silver;14563;1309;0.09,;;;;;;;;;;
713131158;58;M;Uneducated;Single;$80K - $120K;Blue;10286;0;0,;;;;;;;;;;
803335008;48;F;Graduate;Divorced;Unknown;Blue;7791;1472;0.189,;;;;;;;;;;
795869583;53;F;Uneducated;Married;Less than $40K;Blue;3733;1620;0.434,;;;;;;;;;;
789535233;52;M;Graduate;Single;$80K - $120K;Silver;34516;1618;0.047,;;;;;;;;;;
716441058;45;F;High School;Single;Less than $40K;Silver;14416;0;0,;;;;;;;;;;
718113633;41;M;Uneducated;Married;$120K +;Blue;34516;0;0,;;;;;;;;;;
708908883;37;F;Graduate;Divorced;Less than $40K;Silver;12033;1025;0.085,;;;;;;;;;;
712152408;44;M;High School;Single;$60K - $80K;Gold;34516;1930;0.056,;;;;;;;;;;
708229308;49;F;Unknown;Married;Less than $40K;Blue;3243;0;0,;;;;;;;;;;
715351983;32;F;Unknown;Married;Less than $40K;Blue;9761;1470;0.151,;;;;;;;;;;
798451908;36;F;Graduate;Married;Less than $40K;Blue;5723;0;0,;;;;;;;;;;
794962983;47;F;Graduate;Divorced;Less than $40K;Blue;9947;2496;0.251,;;;;;;;;;;
721000833;49;M;Uneducated;Married;$60K - $80K;Blue;3599;0;0,;;;;;;;;;;
720086358;58;M;Doctorate;Married;$120K +;Blue;12648;1604;0.127,;;;;;;;;;;
710064033;45;M;Uneducated;Married;$40K - $60K;Blue;4572;0;0,;;;;;;;;;;
780588258;53;F;Unknown;Married;Less than $40K;Blue;4021;1745;0.434,;;;;;;;;;;
710833908;45;M;High School;Married;$80K - $120K;Blue;25601;1384;0.054,;;;;;;;;;;
714449283;44;M;Uneducated;Unknown;$80K - $120K;Blue;25428;1528;0.06,;;;;;;;;;;
772339383;54;M;Post-Graduate;Single;$40K - $60K;Blue;4216;1290;0.306,;;;;;;;;;;
721382208;38;F;High School;Married;$40K - $60K;Blue;3140;2517;0.802,;;;;;;;;;;
779349783;46;M;Doctorate;Married;$60K - $80K;Blue;21161;1198;0.057,;;;;;;;;;;
789450408;41;F;Uneducated;Married;Unknown;Blue;5877;1713;0.291,;;;;;;;;;;
709210833;48;F;Doctorate;Married;$40K - $60K;Blue;9074;1648;0.182,;;;;;;;;;;
821752908;53;M;High School;Single;$60K - $80K;Blue;4142;2252;0.544,;;;;;;;;;;
789878283;39;M;Graduate;Married;$40K - $60K;Blue;3152;1174;0.372,;;;;;;;;;;
709319658;48;F;Graduate;Single;Less than $40K;Platinum;15987;0;0,;;;;;;;;;;
719222133;41;M;Graduate;Single;$40K - $60K;Blue;8919;1723;0.193,;;;;;;;;;;
715551783;54;F;Uneducated;Married;Unknown;Blue;24927;1273;0.051,;;;;;;;;;;
712718958;49;M;High School;Divorced;$40K - $60K;Blue;3308;2150;0.65,;;;;;;;;;;
709764483;61;M;Graduate;Unknown;$60K - $80K;Blue;6157;581;0.094,;;;;;;;;;;
783361533;41;M;Unknown;Married;$60K - $80K;Silver;33889;1203;0.035,;;;;;;;;;;
717942033;52;M;Uneducated;Unknown;$120K +;Blue;33552;1252;0.037,;;;;;;;;;;
817908783;44;M;Unknown;Single;$120K +;Silver;34516;2123;0.062,;;;;;;;;;;
713708358;33;F;Unknown;Single;$40K - $60K;Silver;19594;971;0.05,;;;;;;;;;;
713705358;37;M;Graduate;Single;$60K - $80K;Blue;7349;994;0.135,;;;;;;;;;;
789551883;52;F;Graduate;Single;$40K - $60K;Blue;14803;985;0.067,;;;;;;;;;;
812247033;51;F;Uneducated;Married;Less than $40K;Blue;3536;0;0,;;;;;;;;;;
717580458;43;M;Uneducated;Divorced;$80K - $120K;Blue;19333;0;0,;;;;;;;;;;
780551733;54;F;High School;Married;Less than $40K;Silver;11605;1470;0.127,;;;;;;;;;;
719722308;31;F;Uneducated;Divorced;Less than $40K;Blue;3329;0;0,;;;;;;;;;;
718328283;40;F;High School;Single;Less than $40K;Blue;3961;1531;0.387,;;;;;;;;;;
826061508;49;F;Uneducated;Unknown;Less than $40K;Blue;5975;2045;0.342,;;;;;;;;;;
715610733;60;M;Uneducated;Married;$40K - $60K;Blue;3735;1175;0.315,;;;;;;;;;;
710161083;62;F;Uneducated;Single;Less than $40K;Blue;5780;0;0,;;;;;;;;;;
712464933;44;M;Graduate;Married;$80K - $120K;Blue;19141;1933;0.101,;;;;;;;;;;
768181608;43;F;Graduate;Unknown;Less than $40K;Blue;3461;1767;0.511,;;;;;;;;;;
713869083;56;M;High School;Married;$80K - $120K;Blue;29394;1002;0.034,;;;;;;;;;;
711465333;35;M;High School;Single;$80K - $120K;Blue;24250;0;0,;;;;;;;;;;
719924433;40;F;Graduate;Married;$40K - $60K;Silver;16191;0;0,;;;;;;;;;;
719248158;52;M;High School;Divorced;$60K - $80K;Blue;7261;1443;0.199,;;;;;;;;;;
719944458;29;M;High School;Single;$40K - $60K;Blue;4023;1437;0.357,;;;;;;;;;;
715799808;52;M;High School;Single;$60K - $80K;Blue;3764;0;0,;;;;;;;;;;
721264533;49;F;Unknown;Married;Less than $40K;Blue;3767;1106;0.294,;;;;;;;;;;
711838008;37;M;Graduate;Married;$60K - $80K;Blue;6407;478;0.075,;;;;;;;;;;
711826983;47;F;Unknown;Married;$40K - $60K;Blue;5822;0;0,;;;;;;;;;;
719413383;32;M;Uneducated;Single;$60K - $80K;Silver;33711;1437;0.043,;;;;;;;;;;
712990458;44;F;Graduate;Married;Unknown;Silver;31699;1976;0.062,;;;;;;;;;;
789594108;47;M;College;Single;$80K - $120K;Blue;3429;1779;0.519,;;;;;;;;;;
718764708;45;M;Graduate;Unknown;$120K +;Blue;8858;1359;0.153,;;;;;;;;;;
820271208;46;M;Graduate;Divorced;$60K - $80K;Blue;7064;1234;0.175,;;;;;;;;;;
708369633;34;F;Graduate;Married;Less than $40K;Gold;15487;1847;0.119,;;;;;;;;;;
712055433;39;F;High School;Married;Less than $40K;Blue;3600;2072;0.576,;;;;;;;;;;
721114458;46;M;College;Single;$120K +;Blue;34516;585;0.017,;;;;;;;;;;
714959358;50;M;High School;Married;$80K - $120K;Silver;34516;2292;0.066,;;;;;;;;;;
708396033;45;F;Uneducated;Married;Less than $40K;Blue;2490;1059;0.425,;;;;;;;;;;
719593608;56;M;Uneducated;Married;$80K - $120K;Blue;33870;0;0,;;;;;;;;;;
715830558;50;M;Uneducated;Unknown;$120K +;Blue;34516;397;0.012,;;;;;;;;;;
716406483;30;M;Unknown;Single;$60K - $80K;Blue;23760;1349;0.057,;;;;;;;;;;
714941358;53;F;Graduate;Married;Less than $40K;Blue;4005;0;0,;;;;;;;;;;
716088783;60;M;College;Married;$80K - $120K;Blue;29239;0;0,;;;;;;;;;;
718458858;41;M;Graduate;Single;$80K - $120K;Silver;34516;0;0,;;;;;;;;;;
715754133;42;F;Graduate;Single;Less than $40K;Blue;3391;1359;0.401,;;;;;;;;;;
715630983;31;F;Graduate;Single;Less than $40K;Blue;4598;0;0,;;;;;;;;;;
712768983;51;M;Graduate;Single;$80K - $120K;Silver;34516;230;0.007,;;;;;;;;;;
716881683;45;M;Uneducated;Married;$80K - $120K;Blue;3435;2517;0.733,;;;;;;;;;;
711108408;55;M;Uneducated;Single;$60K - $80K;Blue;17540;1337;0.076,;;;;;;;;;;
717565233;51;M;Doctorate;Single;$80K - $120K;Blue;31346;1318;0.042,;;;;;;;;;;
789539058;28;M;Uneducated;Single;Less than $40K;Blue;4342;893;0.206,;;;;;;;;;;
768643158;44;F;Graduate;Divorced;Less than $40K;Blue;3842;2459;0.64,;;;;;;;;;;
721530633;51;F;Graduate;Single;$40K - $60K;Blue;3785;1329;0.351,;;;;;;;;;;
721188033;48;M;College;Married;Less than $40K;Blue;6797;2239;0.329,;;;;;;;;;;
810261633;44;M;Graduate;Single;$60K - $80K;Blue;9682;1727;0.178,;;;;;;;;;;
717529233;40;F;Graduate;Single;Less than $40K;Blue;3319;0;0,;;;;;;;;;;
719365233;34;M;Unknown;Single;Less than $40K;Blue;7664;1785;0.233,;;;;;;;;;;
720943308;47;M;Graduate;Single;$60K - $80K;Silver;30498;1990;0.065,;;;;;;;;;;
714425283;50;F;High School;Married;Unknown;Blue;19962;0;0,;;;;;;;;;;
711794358;61;M;College;Single;$80K - $120K;Blue;21398;0;0,;;;;;;;;;;
719683158;56;F;Unknown;Married;Less than $40K;Blue;4746;0;0,;;;;;;;;;;
709406733;46;M;Graduate;Divorced;$80K - $120K;Blue;20434;1504;0.074,;;;;;;;;;;
708572658;49;M;Graduate;Married;$60K - $80K;Silver;29531;2088;0.071,;;;;;;;;;;
714001008;56;M;Uneducated;Divorced;$120K +;Blue;3730;0;0,;;;;;;;;;;
712833633;41;M;Post-Graduate;Married;$40K - $60K;Blue;10688;653;0.061,;;;;;;;;;;
716260833;56;F;Unknown;Single;Less than $40K;Blue;4668;2517;0.539,;;;;;;;;;;
708863733;35;M;Unknown;Single;$40K - $60K;Gold;22725;808;0.036,;;;;;;;;;;
717076458;40;M;Unknown;Single;$40K - $60K;Blue;8155;1178;0.144,;;;;;;;;;;
712412958;41;F;Doctorate;Married;$40K - $60K;Silver;18266;822;0.045,;;;;;;;;;;
720535008;46;M;Uneducated;Single;$80K - $120K;Blue;10492;1094;0.104,;;;;;;;;;;
711578658;56;F;High School;Married;$40K - $60K;Blue;6380;2517;0.395,;;;;;;;;;;
709373883;37;F;Unknown;Married;$40K - $60K;Silver;19055;2517;0.132,;;;;;;;;;;
780730008;51;M;College;Single;$120K +;Blue;3477;752;0.216,;;;;;;;;;;
824816358;36;F;Uneducated;Single;Less than $40K;Blue;3277;0;0,;;;;;;;;;;
716106108;49;M;Post-Graduate;Married;$120K +;Silver;34516;0;0,;;;;;;;;;;
709807383;35;F;Unknown;Married;Less than $40K;Blue;3616;1155;0.319,;;;;;;;;;;
716430933;46;F;Unknown;Single;Less than $40K;Blue;3973;0;0,;;;;;;;;;;
789866133;45;F;Graduate;Unknown;$40K - $60K;Blue;4318;2359;0.546,;;;;;;;;;;
718634058;48;F;High School;Unknown;Unknown;Blue;7660;764;0.1,;;;;;;;;;;
715129983;46;F;Graduate;Divorced;Unknown;Blue;3515;0;0,;;;;;;;;;;
717177783;36;F;Unknown;Married;Less than $40K;Silver;13313;0;0,;;;;;;;;;;
719694408;30;F;College;Single;Less than $40K;Blue;4541;0;0,;;;;;;;;;;
806992533;49;F;Graduate;Married;Less than $40K;Blue;8284;797;0.096,;;;;;;;;;;
718045008;31;M;Post-Graduate;Married;Less than $40K;Blue;3768;0;0,;;;;;;;;;;
711010683;35;M;High School;Married;$40K - $60K;Blue;14382;1950;0.136,;;;;;;;;;;
714759708;54;F;High School;Single;Unknown;Blue;10798;1378;0.128,;;;;;;;;;;
718801158;49;M;Graduate;Single;$40K - $60K;Gold;23981;1408;0.059,;;;;;;;;;;
712256358;40;M;Graduate;Married;$60K - $80K;Blue;22729;1581;0.07,;;;;;;;;;;
779803008;41;F;High School;Single;Unknown;Blue;27670;0;0,;;;;;;;;;;
710968008;37;F;Uneducated;Married;Less than $40K;Blue;3423;647;0.189,;;;;;;;;;;
771584658;46;F;Unknown;Single;Unknown;Silver;33874;1473;0.043,;;;;;;;;;;
718102758;61;F;High School;Married;Less than $40K;Blue;3175;1116;0.351,;;;;;;;;;;
811076883;45;M;Graduate;Married;$40K - $60K;Blue;7979;0;0,;;;;;;;;;;
770970558;41;M;Unknown;Single;$80K - $120K;Blue;13679;2267;0.166,;;;;;;;;;;
758863383;47;F;Uneducated;Unknown;Less than $40K;Silver;14767;948;0.064,;;;;;;;;;;
716863458;44;M;Uneducated;Single;$80K - $120K;Silver;34516;569;0.016,;;;;;;;;;;
766821033;61;M;Unknown;Single;$120K +;Blue;4650;1162;0.25,;;;;;;;;;;
814590483;45;F;Graduate;Married;$40K - $60K;Blue;3592;865;0.241,;;;;;;;;;;
773283108;31;M;High School;Married;$60K - $80K;Silver;32535;1722;0.053,;;;;;;;;;;
721006458;42;M;Unknown;Single;$120K +;Blue;3214;1471;0.458,;;;;;;;;;;
714615258;32;M;High School;Single;$40K - $60K;Blue;4819;2134;0.443,;;;;;;;;;;
788687133;42;M;Graduate;Married;$80K - $120K;Blue;16433;0;0,;;;;;;;;;;
820108008;49;M;Unknown;Married;$80K - $120K;Blue;12174;1361;0.112,;;;;;;;;;;
717781608;52;F;Graduate;Married;Less than $40K;Blue;9230;1518;0.164,;;;;;;;;;;
720136458;39;M;Post-Graduate;Married;$60K - $80K;Blue;6867;776;0.113,;;;;;;;;;;
716247708;51;M;College;Single;$120K +;Gold;34516;1848;0.054,;;;;;;;;;;
714968208;52;M;High School;Married;$80K - $120K;Blue;18046;0;0,;;;;;;;;;;
719913783;40;M;Graduate;Single;$40K - $60K;Blue;7680;1589;0.207,;;;;;;;;;;
720621408;38;F;Uneducated;Married;Less than $40K;Blue;7825;0;0,;;;;;;;;;;
721169883;41;M;College;Married;$60K - $80K;Blue;5002;1945;0.389,;;;;;;;;;;
719324658;27;M;College;Unknown;$80K - $120K;Silver;34516;1131;0.033,;;;;;;;;;;
714577233;50;F;Graduate;Married;$40K - $60K;Blue;4755;0;0,;;;;;;;;;;
712367658;58;M;Uneducated;Single;$80K - $120K;Blue;22104;1783;0.081,;;;;;;;;;;
803655333;53;M;Post-Graduate;Single;$60K - $80K;Silver;29038;2295;0.079,;;;;;;;;;;
710455608;40;M;High School;Single;$80K - $120K;Blue;4620;0;0,;;;;;;;;;;
711328458;58;M;High School;Married;$80K - $120K;Blue;34516;1341;0.039,;;;;;;;;;;
708123033;41;F;Graduate;Single;Less than $40K;Silver;11463;0;0,;;;;;;;;;;
713514633;59;M;Graduate;Single;$60K - $80K;Blue;6224;0;0,;;;;;;;;;;
710745633;53;M;Unknown;Married;$120K +;Blue;19252;751;0.039,;;;;;;;;;;
710374008;53;M;Graduate;Single;$80K - $120K;Blue;34516;1583;0.046,;;;;;;;;;;
772166058;31;M;Unknown;Single;$40K - $60K;Blue;3232;1564;0.484,;;;;;;;;;;
715017858;44;M;Uneducated;Married;$120K +;Platinum;34516;1421;0.041,;;;;;;;;;;
717571683;47;F;Uneducated;Married;$40K - $60K;Gold;23981;0;0,;;;;;;;;;;
743420208;47;F;College;Single;Less than $40K;Blue;4822;1882;0.39,;;;;;;;;;;
716201883;46;M;Graduate;Unknown;$120K +;Silver;34516;1381;0.04,;;;;;;;;;;
714593883;53;F;Graduate;Married;Less than $40K;Silver;12100;1350;0.112,;;;;;;;;;;
711003483;40;M;Unknown;Divorced;$60K - $80K;Blue;20466;1138;0.056,;;;;;;;;;;
819628158;42;M;Graduate;Single;$60K - $80K;Blue;17887;1821;0.102,;;;;;;;;;;
712021233;33;M;Graduate;Married;$60K - $80K;Blue;23399;0;0,;;;;;;;;;;
708573933;45;F;Unknown;Single;Less than $40K;Silver;13026;789;0.061,;;;;;;;;;;
710758683;61;F;Graduate;Unknown;$40K - $60K;Silver;15698;2000;0.127,;;;;;;;;;;
718288833;31;M;Unknown;Married;$40K - $60K;Blue;5590;875;0.157,;;;;;;;;;;
708873183;47;M;Post-Graduate;Single;$60K - $80K;Blue;17575;618;0.035,;;;;;;;;;;
766224933;46;M;Graduate;Married;$80K - $120K;Blue;29528;1769;0.06,;;;;;;;;;;
771626283;54;M;Post-Graduate;Married;$60K - $80K;Platinum;34516;1996;0.058,;;;;;;;;;;
720372483;60;F;High School;Married;Less than $40K;Blue;4147;2262;0.545,;;;;;;;;;;
712916958;55;F;Graduate;Married;Unknown;Blue;12494;0;0,;;;;;;;;;;
716124408;32;M;Graduate;Single;$120K +;Gold;34516;1692;0.049,;;;;;;;;;;
714128283;49;F;Unknown;Married;Less than $40K;Silver;13411;1736;0.129,;;;;;;;;;;
708163758;41;M;Unknown;Married;$120K +;Blue;34516;638;0.018,;;;;;;;;;;
716979183;45;M;College;Married;$60K - $80K;Blue;17646;1396;0.079,;;;;;;;;;;
716480358;45;M;Uneducated;Single;$60K - $80K;Blue;11121;1296;0.117,;;;;;;;;;;
800758233;30;M;College;Single;$60K - $80K;Blue;4109;0;0,;;;;;;;;;;
720413658;44;M;High School;Married;$120K +;Blue;6176;905;0.147,;;;;;;;;;;
715832058;40;F;Graduate;Unknown;Less than $40K;Blue;4512;1172;0.26,;;;;;;;;;;
716323683;31;M;Graduate;Married;$80K - $120K;Blue;32791;1607;0.049,;;;;;;;;;;
819616383;40;F;Uneducated;Divorced;Less than $40K;Blue;4772;2004;0.42,;;;;;;;;;;
771069033;56;M;Unknown;Unknown;$60K - $80K;Blue;10602;1083;0.102,;;;;;;;;;;
821241708;47;M;Unknown;Unknown;$80K - $120K;Blue;7953;0;0,;;;;;;;;;;
716987358;29;M;Post-Graduate;Divorced;$60K - $80K;Blue;8022;0;0,;;;;;;;;;;
710300733;38;M;High School;Single;$120K +;Blue;34516;0;0,;;;;;;;;;;
712497783;56;F;Unknown;Married;Less than $40K;Blue;9092;1363;0.15,;;;;;;;;;;
709259958;53;F;Graduate;Single;Less than $40K;Blue;5541;2517;0.454,;;;;;;;;;;
716296833;56;M;Doctorate;Single;$80K - $120K;Blue;7204;0;0,;;;;;;;;;;
715728108;27;F;Graduate;Unknown;Less than $40K;Blue;4548;1450;0.319,;;;;;;;;;;
771507258;38;F;Graduate;Single;Less than $40K;Blue;3860;1175;0.304,;;;;;;;;;;
713758758;48;M;High School;Married;Less than $40K;Silver;14581;2517;0.173,;;;;;;;;;;
779809908;44;F;High School;Single;Less than $40K;Blue;3084;0;0,;;;;;;;;;;
816310158;49;M;Uneducated;Unknown;$60K - $80K;Blue;12375;2263;0.183,;;;;;;;;;;
780349833;36;M;College;Married;$40K - $60K;Gold;23981;0;0,;;;;;;;;;;
818235408;30;M;College;Married;$60K - $80K;Blue;19534;0;0,;;;;;;;;;;
709213458;42;M;High School;Married;$80K - $120K;Blue;22993;0;0,;;;;;;;;;;
